Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/CodeSystem-icd9il.json	19272	72	1	0	0	0	0	0	8	74	0	0	0	0	0	0	0	1	0	0	266	337	0	0	0	6	0	1
fsh-generated/resources/CodeSystem-il-core-coverage-class.json	962	3	0	0	0	0	0	0	1	9	0	0	2	0	0	0	0	0	0	0	52	251	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-il-core-coverage-type.json	747	2	1	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	51	228	0	0	1	1	0	0
fsh-generated/resources/CodeSystem-il-core-encounter-class.json	771	5	0	0	0	0	0	0	0	9	0	0	12	0	0	0	0	0	0	0	57	307	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-il-core-error-code.json	1288	5	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	0	0	0	49	313	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-il-core-medication-category.json	2246	6	0	0	0	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	61	251	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-il-core-medication-course-of-therapy-type.json	708	7	1	0	0	0	0	0	0	12	0	0	1	0	0	0	0	0	0	0	47	278	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-il-core-not-performed-reason.json	1849	12	0	0	0	0	0	0	0	17	0	0	1	0	0	0	0	0	0	0	67	200	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-il-core-premium-type.json	1050	6	0	0	0	0	0	0	1	10	0	0	1	0	0	0	0	0	0	0	50	223	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-il-core-religion-code.json	1206	6	1	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	57	189	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-il-core-urn.json	24371	123	0	0	0	0	0	0	11	144	0	0	2	0	0	0	0	0	0	0	467	358	0	0	0	9	0	2
fsh-generated/resources/CodeSystem-institution-type-moh.json	18246	55	1	0	0	0	0	0	3	57	0	0	1	0	0	0	0	0	0	0	211	220	0	0	0	5	0	0
fsh-generated/resources/CodeSystem-medical-service-moh.json	428518	1279	3	0	0	0	0	0	41	1403	0	0	2	0	0	0	0	3	0	0	4116	1930	0	0	0	438	0	4
fsh-generated/resources/CodeSystem-moh-medication-code.json	414	4	1	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0	0	0	41	167	0	0	1	1	0	0
fsh-generated/resources/CodeSystem-moh-tofes17-issue-code.json	3101	11	1	0	0	0	0	0	1	15	0	0	1	0	0	0	0	0	0	0	59	219	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-patient-admit-source-moh.json	4622	27	0	0	0	0	0	0	0	39	0	0	1	0	0	0	0	0	0	0	124	1038	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-patient-release-type-moh.json	2240	24	0	0	0	0	0	0	0	16	0	0	1	0	0	0	0	0	0	0	72	1164	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-patient-visit-reason-moh.json	6849	43	2	0	0	0	0	0	1	41	0	0	1	0	0	0	0	0	0	0	149	1161	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-paying-entity-moh.json	13849	32	1	0	0	0	0	0	2	35	0	0	0	0	0	0	0	0	0	0	221	1262	0	0	0	5	0	0
fsh-generated/resources/CodeSystem-practitioner-advanced-course-moh.json	4696	30	0	0	0	0	0	0	1	32	0	0	1	0	0	0	0	0	0	0	108	1143	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-practitioner-certificate-type-moh.json	7237	40	1	0	0	0	0	0	2	43	0	0	1	0	0	0	0	1	0	0	154	210	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-practitioner-certificate-type-molsa.json	716	5	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	51	165	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-practitioner-education-type-moh.json	1008	7	0	0	0	0	0	0	1	8	0	0	1	0	0	0	0	0	0	0	58	164	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-practitioner-expertise-moh.json	28958	73	1	0	0	0	0	0	2	86	0	0	3	0	0	0	0	0	0	0	286	218	0	0	0	14	0	1
fsh-generated/resources/CodeSystem-practitioner-profession-moh.json	18629	66	0	0	0	0	0	0	2	54	0	0	0	0	0	0	0	0	0	0	214	179	0	0	0	3	0	0
fsh-generated/resources/CodeSystem-yarpa-medication-code.json	373	5	1	0	0	0	0	0	0	9	0	0	2	0	0	0	0	0	0	0	48	170	0	0	1	1	0	0
fsh-generated/resources/ConceptMap-ILCoreReligions.json	4560	16	0	0	0	0	0	0	1	120	0	0	0	0	0	0	0	0	0	0	134	138	0	1	0	4	0	1
fsh-generated/resources/Condition-condition-burnt-ear.json	1576	10	0	0	0	0	0	0	1	157	0	0	0	0	0	0	0	0	0	0	51	170	0	0	0	0	0	0
fsh-generated/resources/Condition-condition-type-1-diabetes.json	1590	11	0	0	0	0	0	0	1	17	0	0	0	0	0	0	0	0	0	0	60	57	0	0	0	0	0	0
fsh-generated/resources/Encounter-breast-screaning.json	2056	18	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	47	113	0	0	0	0	0	0
fsh-generated/resources/Encounter-community-consultation.json	1692	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	39	58	0	0	2	0	0	0
fsh-generated/resources/Encounter-home-visit.json	2045	15	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	40	63	0	0	0	0	0	0
fsh-generated/resources/Immunization-Immunization-with-product-code.json	1043	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	33	67	0	0	0	0	0	0
fsh-generated/resources/Immunization-Immunization-with-vaccine-code.json	893	8	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	33	35	0	0	0	0	0	0
fsh-generated/resources/Location-location-general-kind-hospital-ward.json	801	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	32	51	0	0	0	0	0	0
fsh-generated/resources/Location-location-hospital-unit.json	2145	11	0	0	0	0	0	0	1	800	0	0	0	0	0	0	0	0	0	0	57	75	0	0	0	0	0	0
fsh-generated/resources/Medication-paracetamol.json	1557	15	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	40	59	0	0	0	0	0	0
fsh-generated/resources/MedicationAdministration-morphine-hospitalization.json	2440	15	1	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	40	74	0	0	0	0	0	1
fsh-generated/resources/MedicationRequest-metamizole-for-gangreenous-tonsolitis.json	3004	16	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	49	135	0	0	1	0	0	0
fsh-generated/resources/MedicationStatement-MedicationStatement-Fluoxetine-20-mg.json	2863	9	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	54	98	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-cbs-statistical-area.json	1131	4	0	0	0	0	40	0	1	12	749	0	0	0	0	0	0	1	0	0	45	69	0	0	0	1	0	0
fsh-generated/resources/NamingSystem-il-national-id.json	1315	4	1	0	0	0	16	0	0	16	18	0	0	0	0	0	0	0	0	0	57	41	0	0	0	1	0	0
fsh-generated/resources/NamingSystem-israel-drugs.json	885	3	0	0	0	0	16	0	1	14	16	0	0	0	0	0	0	0	0	0	47	87	0	0	0	1	0	0
fsh-generated/resources/NamingSystem-legal-entity.json	1152	6	0	0	0	0	14	0	2	21	17	0	0	0	0	0	0	0	0	0	57	75	0	0	0	1	0	0
fsh-generated/resources/NamingSystem-nurse-advanced-course.json	1508	5	0	0	0	0	14	0	4	19	16	0	0	0	0	0	0	0	0	0	57	60	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-nurse-expertise.json	1172	4	0	0	0	0	14	0	1	13	16	0	0	0	0	0	0	0	0	0	50	62	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-nurse-registration.json	972	7	1	0	0	0	14	0	1	17	16	0	0	0	0	0	0	0	0	0	47	355	0	0	0	1	0	0
fsh-generated/resources/NamingSystem-pna-national-id.json	1259	11	0	0	0	0	17	0	0	17	24	0	0	0	0	0	0	0	0	0	65	39	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-practitioner-expertise.json	1017	11	5	0	0	0	13	0	3	17	25	0	0	0	0	0	0	0	0	0	57	54	0	0	0	1	0	0
fsh-generated/resources/NamingSystem-practitioner-instructor.json	1032	7	0	0	0	0	17	0	3	19	22	0	0	0	0	0	0	0	0	0	53	59	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-practitioner-license.json	1185	8	0	0	0	0	13	0	3	15	22	0	0	0	0	0	0	0	0	0	49	66	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-social-worker.json	1081	8	1	0	0	0	7	0	2	18	20	0	0	0	0	0	0	0	0	0	59	55	0	0	0	1	0	0
fsh-generated/resources/Observation-observation-hight.json	1314	6	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	31	83	0	0	0	0	0	0
fsh-generated/resources/Observation-observation-not-performed.json	781	8	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	38	42	0	0	1	0	0	0
fsh-generated/resources/Organization-organization-hospital-department.json	1982	11	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	38	73	0	0	0	0	0	0
fsh-generated/resources/Organization-organization-ministry-of-health.json	1920	9	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	41	86	0	0	0	0	0	0
fsh-generated/resources/Organization-organization-part-of-ministry-of-health.json	1659	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	40	62	0	0	0	0	0	0
fsh-generated/resources/Organization-organization-school-moe.json	1684	7	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	38	71	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-immigrant.json	4315	11	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	61	119	0	0	0	0	0	1
fsh-generated/resources/Patient-patient-israeli-redacted.json	2460	6	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	39	73	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-israeli-with-statistical-area.json	3613	17	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	51	136	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-israeli-with-two-identifiers.json	3829	18	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	55	95	0	0	0	0	0	1
fsh-generated/resources/Patient-patient-with-hebrew-date.json	4329	14	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	59	70	0	0	1	0	0	0
fsh-generated/resources/Patient-patient-with-israeli-id.json	3287	16	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	49	71	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-with-multiple-birth.json	3317	21	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	46	55	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-with-palestinian-id-and-parent-name.json	1549	10	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	39	43	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-with-passport-identification-unknown-country.json	3677	19	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0	69	97	0	0	1	0	0	0
fsh-generated/resources/Patient-patient-with-passport-identification.json	3499	11	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	50	39	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-with-two-addresses.json	4861	16	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	61	121	0	0	0	0	0	0
fsh-generated/resources/Practitioner-anesthesiologist-with-expertise.json	2800	13	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	47	66	0	0	0	0	0	0
fsh-generated/resources/Practitioner-practitioner-md.json	1951	11	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	32	105	0	0	2	0	0	0
fsh-generated/resources/Practitioner-practitioner-nurse-no-expertise-with-advanced-courses.json	4641	23	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	59	57	0	0	1	0	0	0
fsh-generated/resources/Practitioner-practitioner-nurse-with-expertise-and-advanced-courses.json	4774	21	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	56	148	0	0	0	0	0	0
fsh-generated/resources/Practitioner-practitioner-nurse.json	3718	15	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	60	53	0	0	0	0	0	1
fsh-generated/resources/Practitioner-practitioner-psychologist.json	2731	12	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	43	50	0	0	1	0	0	0
fsh-generated/resources/PractitionerRole-practitionerRole-gp.json	789	8	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	28	72	0	0	0	0	0	0
fsh-generated/resources/Procedure-partial-parotidectomy.json	611	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	34	124	0	0	0	0	0	0
fsh-generated/resources/Procedure-procedure-bloodwork-before-partial-parotidectomy.json	1332	6	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	42	76	0	0	1	0	0	0
fsh-generated/resources/StructureDefinition-ext-administrative-parent-name.json	5743	13	0	0	0	0	0	144	1	167	0	0	2	0	0	0	0	1	0	0	491	3201	0	0	0	7	3	1
fsh-generated/resources/StructureDefinition-ext-allergy-intolerance-end.json	4569	22	0	0	0	0	0	98	0	134	0	0	1	0	0	0	0	0	0	0	335	688	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-ext-city-code.json	1918	9	0	0	0	0	0	51	0	45	0	0	1	0	0	0	0	0	0	0	178	410	0	0	1	4	0	0
fsh-generated/resources/StructureDefinition-ext-diagnostic-report-note.json	1549	10	1	0	0	0	0	57	0	36	0	0	1	0	0	0	0	0	0	0	176	350	0	0	1	3	0	0
fsh-generated/resources/StructureDefinition-ext-documented-event-date.json	1658	9	0	0	0	0	0	48	0	36	0	0	1	0	0	0	0	0	0	0	148	315	0	0	0	8	0	0
fsh-generated/resources/StructureDefinition-ext-event-occurrence-location.json	1779	10	0	0	0	0	0	99	0	43	0	0	2	0	0	0	0	0	0	0	178	379	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ext-hebrew-date.json	5877	26	0	0	0	0	0	153	0	179	0	0	0	0	0	0	0	1	0	0	447	590	0	0	1	9	0	1
fsh-generated/resources/StructureDefinition-ext-il-hmo.json	2069	14	0	0	0	0	0	54	0	32	0	0	1	0	0	0	0	0	0	0	155	376	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-ext-medication-course-of-therapy-type.json	1752	14	0	0	0	0	0	49	0	31	0	0	1	0	0	0	0	0	0	0	153	351	0	0	2	2	0	2
fsh-generated/resources/StructureDefinition-ext-movement-sequence-number.json	1471	11	0	0	0	0	0	61	0	40	0	0	2	0	0	0	0	1	0	0	153	295	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ext-narcotic-medication.json	1648	8	1	0	0	0	0	57	0	56	0	0	0	0	0	0	0	0	0	0	149	327	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ext-parent-name.json	1917	11	0	0	0	0	0	61	0	37	0	0	1	0	0	0	0	0	0	0	161	330	0	0	1	2	0	0
fsh-generated/resources/StructureDefinition-ext-patient-immigration.json	6563	30	1	0	0	0	0	241	0	141	0	0	2	0	0	0	0	1	0	0	525	700	0	0	1	8	0	1
fsh-generated/resources/StructureDefinition-ext-procedure-reference.json	1585	6	0	0	0	0	0	79	0	30	0	0	2	0	0	0	0	0	0	0	156	324	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-ext-qualification-practice.json	1455	11	0	0	0	0	0	121	0	28	0	0	1	0	0	0	0	0	0	0	176	413	0	0	1	2	0	0
fsh-generated/resources/StructureDefinition-ext-reaction-duration.json	1649	5	0	0	0	0	0	130	0	36	0	0	1	0	0	0	0	0	0	0	154	383	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-ext-recorded-time.json	1689	5	0	0	0	0	0	84	1	36	0	0	1	0	0	0	0	0	0	0	139	323	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ext-statistical-area.json	2334	12	0	0	0	0	0	141	0	65	0	0	1	0	0	0	0	1	0	0	202	1353	0	1	1	4	0	0
fsh-generated/resources/StructureDefinition-il-core-address.json	7318	32	0	0	0	0	0	347	0	245	0	0	2	0	0	0	0	0	0	0	473	866	0	0	0	8	0	2
fsh-generated/resources/StructureDefinition-il-core-allergy-intolerance.json	8957	22	1	0	0	0	0	2731	0	284	0	0	0	0	0	0	0	2	0	0	828	1540	0	0	0	16	1	2
fsh-generated/resources/StructureDefinition-il-core-care-team.json	3718	7	0	0	0	0	0	146	0	118	0	0	1	0	0	0	0	0	0	0	428	759	0	0	2	9	0	0
fsh-generated/resources/StructureDefinition-il-core-claim.json	10174	38	0	0	0	0	0	650	1	605	0	0	2	0	0	0	0	3	0	0	1652	4607	0	0	0	30	1	2
fsh-generated/resources/StructureDefinition-il-core-condition.json	6608	29	0	0	0	0	0	174	0	200	0	0	1	0	0	0	0	1	0	0	642	2501	0	1	0	12	0	1
fsh-generated/resources/StructureDefinition-il-core-coverage-eligibility-request.json	4881	17	1	0	0	0	0	207	0	209	0	0	1	0	0	0	0	2	0	0	685	1765	0	0	1	23	0	1
fsh-generated/resources/StructureDefinition-il-core-coverage-eligibility-response.json	3726	17	0	0	0	0	0	232	0	244	0	0	1	0	0	0	0	1	0	0	678	2335	0	0	0	13	0	3
fsh-generated/resources/StructureDefinition-il-core-coverage.json	4812	17	0	0	0	0	0	261	0	256	0	0	0	0	0	0	0	1	0	0	775	2233	0	0	0	17	0	1
fsh-generated/resources/StructureDefinition-il-core-device-definition.json	2736	16	0	0	0	0	0	228	1	237	0	0	1	0	0	0	0	1	0	0	638	2783	0	0	2	11	0	2
fsh-generated/resources/StructureDefinition-il-core-device.json	2782	8	0	0	0	0	0	276	0	239	0	0	3	0	0	0	0	2	0	0	668	2063	0	0	0	20	2	1
fsh-generated/resources/StructureDefinition-il-core-diagnostic-report.json	5443	20	1	0	0	0	0	163	1	169	0	0	0	0	0	0	0	0	0	0	545	1212	0	0	1	9	0	1
fsh-generated/resources/StructureDefinition-il-core-document-reference.json	4784	16	0	0	0	0	0	226	0	213	0	0	1	0	0	0	0	1	0	0	674	1651	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-il-core-dosage.json	6945	20	0	0	0	0	0	217	0	129	0	0	1	0	0	0	0	1	0	0	464	759	0	0	1	8	0	1
fsh-generated/resources/StructureDefinition-il-core-encounter.json	12968	49	1	0	0	0	0	407	0	508	0	0	1	0	0	0	0	1	0	0	1400	4293	0	0	1	25	1	1
fsh-generated/resources/StructureDefinition-il-core-family-member-history.json	2668	16	0	0	0	0	0	142	1	188	0	0	1	0	0	0	0	0	0	0	419	570	0	0	0	9	0	0
fsh-generated/resources/StructureDefinition-il-core-group.json	2543	12	0	0	0	0	0	162	0	153	0	0	1	0	0	0	0	0	0	0	396	928	0	1	1	14	0	1
fsh-generated/resources/StructureDefinition-il-core-imaging-study.json	6191	19	0	0	0	0	0	304	1	265	0	0	1	0	0	0	0	1	0	0	689	2819	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-il-core-immunization-reaction-observation.json	3585	15	0	0	0	0	0	308	0	298	0	0	1	0	0	0	0	1	0	0	790	934	0	0	0	15	0	2
fsh-generated/resources/StructureDefinition-il-core-immunization-recommendation.json	2801	14	0	0	0	0	0	135	0	134	0	0	1	0	0	0	0	2	0	0	410	493	0	0	1	8	0	1
fsh-generated/resources/StructureDefinition-il-core-immunization.json	9394	44	1	0	0	0	0	283	0	353	0	0	1	0	0	0	0	1	0	0	994	1122	0	0	0	15	1	1
fsh-generated/resources/StructureDefinition-il-core-location.json	3641	21	0	0	0	0	0	261	0	297	0	0	1	0	0	0	0	2	0	0	759	1018	0	0	0	15	0	1
fsh-generated/resources/StructureDefinition-il-core-media.json	4384	16	0	0	0	0	0	164	0	134	0	0	1	0	0	0	0	0	0	0	443	543	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-il-core-medication-administration.json	10733	41	0	0	0	0	0	302	0	256	0	0	1	0	0	0	0	1	0	0	819	1131	0	0	2	13	0	0
fsh-generated/resources/StructureDefinition-il-core-medication-request.json	12797	56	1	0	0	0	0	404	1	428	0	0	1	0	0	0	0	2	0	0	1347	5236	0	1	0	21	1	3
fsh-generated/resources/StructureDefinition-il-core-medication-statement.json	8082	35	0	0	0	0	0	170	0	155	0	0	0	0	0	0	0	1	0	0	593	728	0	0	0	10	0	0
fsh-generated/resources/StructureDefinition-il-core-medication.json	3471	8	0	0	0	0	0	179	0	188	0	0	1	0	0	0	0	1	0	0	502	605	0	0	1	10	0	1
fsh-generated/resources/StructureDefinition-il-core-observation-lab.json	7821	25	0	0	0	0	0	1241	0	559	0	0	1	0	0	0	0	2	0	0	1597	1986	0	0	0	31	0	1
fsh-generated/resources/StructureDefinition-il-core-observation.json	17092	47	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0	1	0	0	1506	1274	0	1	0	31	0	1
fsh-generated/resources/StructureDefinition-il-core-organization.json	10321	36	0	0	0	0	0	425	0	372	0	0	2	0	0	0	0	2	0	0	1201	1427	0	0	0	35	1	2
fsh-generated/resources/StructureDefinition-il-core-patient.json	18997	59	0	0	0	0	0	639	2	796	0	0	2	0	0	0	0	3	0	0	2235	2749	0	0	1	40	0	1
fsh-generated/resources/StructureDefinition-il-core-plan-definition.json	3227	21	0	0	0	0	0	571	0	412	0	0	1	0	0	0	0	2	0	0	958	1518	0	0	0	38	1	3
fsh-generated/resources/StructureDefinition-il-core-practitioner-role.json	2957	15	1	0	0	0	0	223	0	164	0	0	1	0	0	0	0	0	0	0	593	658	0	0	1	9	1	4
fsh-generated/resources/StructureDefinition-il-core-practitioner.json	66463	174	0	0	0	0	0	3331	1	1970	0	0	1	0	0	0	0	7	0	0	6684	7386	0	1	0	188	1	7
fsh-generated/resources/StructureDefinition-il-core-procedure.json	11967	40	0	0	0	0	0	341	0	248	0	0	1	0	0	0	0	1	0	0	989	801	0	0	0	21	0	1
fsh-generated/resources/StructureDefinition-il-core-questionnaire-response.json	3941	11	0	0	0	0	0	185	0	162	0	0	1	0	0	0	0	0	0	0	465	553	0	1	0	8	3	1
fsh-generated/resources/StructureDefinition-il-core-questionnaire.json	1765	12	0	0	0	0	0	472	0	258	0	0	1	0	0	0	0	2	0	0	706	5113	0	0	0	15	0	1
fsh-generated/resources/StructureDefinition-il-core-related-person.json	13625	47	0	0	0	0	0	790	1	563	0	0	1	0	0	0	0	2	0	0	1736	1775	0	0	1	31	1	5
fsh-generated/resources/StructureDefinition-il-core-service-request.json	10550	37	0	0	0	0	0	399	0	333	0	0	2	0	0	0	0	1	0	0	1002	1581	0	1	0	21	0	2
fsh-generated/resources/StructureDefinition-il-core-specimen.json	2942	10	0	0	0	0	0	255	0	223	0	0	2	0	0	0	0	1	0	0	564	1089	0	0	0	9	0	3
fsh-generated/resources/StructureDefinition-il-core-substance.json	2140	15	1	0	0	0	0	193	0	159	0	0	1	0	0	0	0	0	0	0	353	613	0	0	0	7	0	1
fsh-generated/resources/ValueSet-city-symbol.json	478	6	0	0	0	0	0	0	1	185	0	0	0	0	0	0	0	0	0	0	48	32972	0	0	0	1	0	0
fsh-generated/resources/ValueSet-department-type-moh.json	474	2	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	44	23839	0	0	1	0	0	0
fsh-generated/resources/ValueSet-hebrew-date-day.json	420	2	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	48	927	0	0	0	1	0	0
fsh-generated/resources/ValueSet-hebrew-date-month.json	432	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	46	493	0	0	0	0	0	0
fsh-generated/resources/ValueSet-icd9-cm-diagnoses.json	1972608	7248	0	0	0	0	0	0	88	29470	0	0	0	0	0	0	0	24	0	0	18206	35503	0	0	1	844	0	13
fsh-generated/resources/ValueSet-icd9-cm-procedures.json	469824	1904	0	0	0	0	0	0	20	1853	0	0	0	0	0	0	0	14	0	0	3977	4952	0	0	1	182	0	3
fsh-generated/resources/ValueSet-icd9il-diagnoses.json	565	7	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	46	1541	0	0	0	2	0	1
fsh-generated/resources/ValueSet-icd9il-procedures.json	570	10	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	36	563	0	0	0	0	0	0
fsh-generated/resources/ValueSet-il-core-allergy-intolerance-code.json	1958	10	0	0	0	0	0	0	1	819	0	0	0	0	0	0	0	0	0	0	62	16081	0	0	0	1	0	0
fsh-generated/resources/ValueSet-il-core-allergy-intolerance-end-reason.json	792	6	0	0	0	0	0	0	0	176	0	0	0	0	0	0	0	0	0	0	48	393	0	0	0	1	0	0
