Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/CodeSystem-practitioner-certificate-type-moh.json	7237	7	0	0	0	0	0	0	1	11	0	0	1	0	0	0	0	1	0	0	43	83	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-practitioner-certificate-type-molsa.json	716	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	16	66	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-practitioner-education-type-moh.json	1008	2	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	88	84	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-practitioner-expertise-moh.json	28958	19	1	0	0	0	0	0	0	20	0	0	1	0	0	0	0	0	0	0	82	117	0	0	0	2	0	1
fsh-generated/resources/CodeSystem-practitioner-profession-moh.json	18629	14	0	0	0	0	0	0	1	16	0	0	0	0	0	0	0	0	0	0	50	98	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-yarpa-medication-code.json	373	2	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	10	112	0	0	0	0	0	0
fsh-generated/resources/ConceptMap-ILCoreReligions.json	4560	5	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	32	77	0	0	0	2	0	0
fsh-generated/resources/Condition-condition-burnt-ear.json	1576	3	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	19	41	0	0	0	0	0	0
fsh-generated/resources/Condition-condition-type-1-diabetes.json	1590	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	16	80	0	0	0	0	0	0
fsh-generated/resources/Encounter-breast-screaning.json	2056	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	48	0	0	0	0	0	0
fsh-generated/resources/Encounter-community-consultation.json	1692	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	34	31	0	0	0	0	0	0
fsh-generated/resources/Encounter-home-visit.json	2045	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	69	0	0	0	0	0	0
fsh-generated/resources/Immunization-Immunization-with-product-code.json	1043	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	38	0	0	0	0	0	0
fsh-generated/resources/Immunization-Immunization-with-vaccine-code.json	893	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	65	0	0	0	0	0	0
fsh-generated/resources/Location-location-general-kind-hospital-ward.json	801	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	66	0	0	0	0	0	0
fsh-generated/resources/Location-location-hospital-unit.json	2145	3	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	0	0	13	174	0	0	0	0	0	0
fsh-generated/resources/Medication-paracetamol.json	1557	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	85	0	0	0	0	0	0
fsh-generated/resources/MedicationAdministration-morphine-hospitalization.json	2440	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	33	81	0	0	0	0	0	0
fsh-generated/resources/MedicationRequest-metamizole-for-gangreenous-tonsolitis.json	3004	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	18	94	0	0	0	0	0	0
fsh-generated/resources/MedicationStatement-MedicationStatement-Fluoxetine-20-mg.json	2863	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	55	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-cbs-statistical-area.json	1131	1	0	0	0	0	10	0	0	5	102	0	0	0	0	0	0	0	0	0	15	58	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-il-national-id.json	1315	2	0	0	0	0	3	0	0	4	8	0	0	0	0	0	0	0	0	0	20	35	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-israel-drugs.json	885	2	0	0	0	0	3	0	0	4	10	0	0	0	0	0	0	0	0	0	17	64	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-legal-entity.json	1152	2	0	0	0	0	3	0	0	4	13	0	0	0	0	0	0	0	0	0	17	29	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-nurse-advanced-course.json	1508	2	0	0	0	0	3	0	1	4	6	0	0	0	0	0	0	0	0	0	16	53	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-nurse-expertise.json	1172	2	0	0	0	0	2	0	0	7	5	0	0	0	0	0	0	0	0	0	11	26	0	0	0	1	0	0
fsh-generated/resources/NamingSystem-nurse-registration.json	972	2	0	0	0	0	3	0	0	4	6	0	0	0	0	0	0	0	0	0	18	37	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-pna-national-id.json	1259	2	0	0	0	0	4	0	0	4	6	0	0	0	0	0	0	0	0	0	17	47	0	0	0	0	0	1
fsh-generated/resources/NamingSystem-practitioner-expertise.json	1017	2	2	0	0	0	3	0	0	4	5	0	0	0	0	0	0	0	0	0	19	26	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-practitioner-instructor.json	1032	1	0	0	0	0	2	0	0	3	5	0	0	0	0	0	0	0	0	0	13	32	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-practitioner-license.json	1185	2	0	0	0	0	46	0	0	4	6	0	0	0	0	0	0	0	0	0	13	55	0	0	0	0	0	0
fsh-generated/resources/NamingSystem-social-worker.json	1081	2	0	0	0	0	3	0	0	4	6	0	0	0	0	0	0	0	0	0	13	27	0	0	0	0	0	0
fsh-generated/resources/Observation-observation-hight.json	1314	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	45	0	0	0	0	0	0
fsh-generated/resources/Observation-observation-not-performed.json	781	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	18	0	0	0	0	0	0
fsh-generated/resources/Organization-organization-hospital-department.json	1982	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	19	0	0	0	0	0	0
fsh-generated/resources/Organization-organization-ministry-of-health.json	1920	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	38	0	0	0	0	0	0
fsh-generated/resources/Organization-organization-part-of-ministry-of-health.json	1659	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	33	0	0	0	0	0	0
fsh-generated/resources/Organization-organization-school-moe.json	1684	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	15	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-immigrant.json	4315	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	26	26	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-israeli-redacted.json	2460	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	60	21	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-israeli-with-statistical-area.json	3613	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	31	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-israeli-with-two-identifiers.json	3829	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	16	19	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-with-hebrew-date.json	4329	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	22	0	1	0	0	0	0
fsh-generated/resources/Patient-patient-with-israeli-id.json	3287	3	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	10	16	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-with-multiple-birth.json	3317	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	43	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-with-palestinian-id-and-parent-name.json	1549	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	16	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-with-passport-identification-unknown-country.json	3677	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	18	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-with-passport-identification.json	3499	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	17	0	0	0	0	0	0
fsh-generated/resources/Patient-patient-with-two-addresses.json	4861	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	45	0	0	0	0	0	0
fsh-generated/resources/Practitioner-anesthesiologist-with-expertise.json	2800	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	27	0	0	0	0	0	0
fsh-generated/resources/Practitioner-practitioner-md.json	1951	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	22	0	0	0	0	0	0
fsh-generated/resources/Practitioner-practitioner-nurse-no-expertise-with-advanced-courses.json	4641	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	26	0	0	0	0	0	0
fsh-generated/resources/Practitioner-practitioner-nurse-with-expertise-and-advanced-courses.json	4774	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	40	0	0	0	0	0	0
fsh-generated/resources/Practitioner-practitioner-nurse.json	3718	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	21	0	0	0	0	0	0
fsh-generated/resources/Practitioner-practitioner-psychologist.json	2731	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	9	24	0	0	0	0	0	0
fsh-generated/resources/PractitionerRole-practitionerRole-gp.json	789	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	42	0	0	0	0	0	0
fsh-generated/resources/Procedure-partial-parotidectomy.json	611	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	26	0	0	0	0	0	0
fsh-generated/resources/Procedure-procedure-bloodwork-before-partial-parotidectomy.json	1332	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	24	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ext-administrative-parent-name.json	5743	5	0	0	0	0	0	40	1	60	0	0	1	0	0	0	0	0	0	0	117	2365	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ext-allergy-intolerance-end.json	4569	4	0	0	0	0	0	28	0	32	0	0	1	0	0	0	0	0	0	0	113	462	0	0	0	1	0	1
fsh-generated/resources/StructureDefinition-ext-city-code.json	1918	2	0	0	0	0	0	13	0	13	0	0	0	0	0	0	0	1	0	0	45	358	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ext-diagnostic-report-note.json	1549	2	0	0	0	0	0	11	0	11	0	0	1	0	0	0	0	0	0	0	46	247	0	0	0	0	1	0
fsh-generated/resources/StructureDefinition-ext-documented-event-date.json	1658	2	0	0	0	0	0	12	0	11	0	0	1	0	0	0	0	0	0	0	50	206	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ext-event-occurrence-location.json	1779	2	0	0	0	0	0	25	0	12	0	0	1	0	0	0	0	0	0	0	46	277	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ext-hebrew-date.json	5877	5	0	0	0	0	0	36	0	45	0	0	1	0	0	0	0	0	0	0	204	350	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ext-il-hmo.json	2069	2	0	0	0	0	0	13	0	12	0	0	0	0	0	0	0	0	0	0	54	236	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ext-medication-course-of-therapy-type.json	1752	2	0	0	0	0	0	12	0	11	0	0	1	0	0	0	0	0	0	0	57	231	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ext-movement-sequence-number.json	1471	2	0	0	0	0	0	12	0	11	0	0	1	0	0	0	0	0	0	0	54	256	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ext-narcotic-medication.json	1648	2	0	0	0	0	0	13	0	115	0	0	0	0	0	0	0	0	0	0	52	216	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ext-parent-name.json	1917	3	0	0	0	0	0	13	0	13	0	0	1	0	0	0	0	0	0	0	49	701	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ext-patient-immigration.json	6563	5	0	0	0	0	0	56	0	43	0	0	1	0	0	0	0	0	0	0	327	268	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-ext-procedure-reference.json	1585	2	0	0	0	0	0	14	0	10	0	0	0	0	0	0	0	0	0	0	78	214	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ext-qualification-practice.json	1455	1	0	0	0	0	0	14	0	10	0	0	1	0	0	0	0	0	0	0	76	211	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ext-reaction-duration.json	1649	2	0	0	0	0	0	15	0	10	0	0	1	0	0	0	0	0	0	0	92	209	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ext-recorded-time.json	1689	2	0	0	0	0	0	14	0	10	0	0	1	0	0	0	0	0	0	0	70	543	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ext-statistical-area.json	2334	2	0	0	0	0	0	25	0	20	0	0	0	0	0	0	0	0	0	0	114	308	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-il-core-address.json	7318	6	0	0	0	0	0	46	0	80	0	0	1	0	0	0	0	1	0	0	215	358	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-il-core-allergy-intolerance.json	8957	5	0	0	0	0	0	616	0	64	0	0	1	0	0	0	0	0	0	0	367	521	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-il-core-care-team.json	3718	3	1	0	0	0	0	39	0	33	0	0	1	0	0	0	0	0	0	0	186	372	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-il-core-claim.json	10174	7	0	0	0	0	0	151	0	235	0	0	1	0	0	0	0	1	0	0	794	1008	0	0	0	6	1	2
fsh-generated/resources/StructureDefinition-il-core-condition.json	6608	4	0	0	0	0	0	46	0	55	0	0	0	0	0	0	0	1	0	0	169	418	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-il-core-coverage-eligibility-request.json	4881	4	0	0	0	0	0	57	0	59	0	0	1	0	0	0	0	0	0	0	183	477	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-il-core-coverage-eligibility-response.json	3726	2	0	0	0	0	0	56	0	54	0	0	1	0	0	0	0	0	0	0	177	491	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-il-core-coverage.json	4812	4	0	0	0	0	0	73	0	62	0	0	0	0	0	0	0	1	0	0	214	496	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-il-core-device-definition.json	2736	3	0	0	0	0	0	49	0	57	0	0	1	0	0	0	0	0	0	0	186	413	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-il-core-device.json	2782	2	0	0	0	0	0	55	0	66	0	0	1	0	0	0	0	1	0	0	175	428	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-il-core-diagnostic-report.json	5443	4	0	0	0	0	0	34	0	78	0	0	1	0	0	0	0	0	0	0	141	366	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-il-core-document-reference.json	4784	3	0	0	0	0	0	47	1	57	0	0	1	0	0	0	0	0	0	0	173	403	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-il-core-dosage.json	6945	5	0	0	0	0	0	26	0	43	0	0	0	0	0	0	0	0	0	0	133	302	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-il-core-encounter.json	12968	8	0	0	0	0	0	94	0	120	0	0	1	0	0	0	0	1	0	0	381	783	0	0	0	6	0	2
fsh-generated/resources/StructureDefinition-il-core-family-member-history.json	2668	2	0	0	0	0	0	53	0	60	0	0	1	0	0	0	0	0	0	0	117	391	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-il-core-group.json	2543	2	0	0	0	0	0	41	0	38	0	0	4	0	0	0	0	1	0	0	126	592	0	0	0	1	1	1
fsh-generated/resources/StructureDefinition-il-core-imaging-study.json	6191	4	0	0	0	0	0	78	0	61	0	0	1	0	0	0	0	0	0	0	223	441	0	1	0	3	0	1
fsh-generated/resources/StructureDefinition-il-core-immunization-reaction-observation.json	3585	3	0	0	0	0	0	80	0	84	0	0	1	0	0	0	0	0	0	0	223	533	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-il-core-immunization-recommendation.json	2801	3	0	0	0	0	0	36	0	50	0	0	1	0	0	0	0	1	0	0	125	429	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-il-core-immunization.json	9394	6	0	0	0	0	0	73	0	114	0	0	1	0	0	0	0	0	0	0	271	588	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-il-core-location.json	3641	3	0	0	0	0	0	68	0	88	0	0	6	0	0	0	0	1	0	0	208	553	0	0	0	56	0	1
fsh-generated/resources/StructureDefinition-il-core-media.json	4384	3	0	0	0	0	0	40	0	46	0	0	7	0	0	0	0	0	0	0	121	334	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-il-core-medication-administration.json	10733	7	0	0	0	0	0	59	0	61	0	0	9	0	0	0	0	0	0	0	232	449	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-il-core-medication-request.json	12797	8	0	0	0	0	0	88	0	112	0	0	5	0	0	0	0	1	0	0	347	659	0	0	0	6	0	2
fsh-generated/resources/StructureDefinition-il-core-medication-statement.json	8082	5	0	0	0	0	0	38	0	47	0	0	1	0	0	0	0	0	0	0	159	363	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-il-core-medication.json	3471	3	0	0	0	0	0	37	0	47	0	0	1	0	0	0	0	0	0	0	142	350	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-il-core-observation-lab.json	7821	6	0	0	0	0	0	231	0	128	0	0	1	0	0	0	0	1	0	0	438	1116	0	0	0	7	1	1
fsh-generated/resources/StructureDefinition-il-core-observation.json	17092	10	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	1	0	0	436	681	0	0	0	7	0	2
fsh-generated/resources/StructureDefinition-il-core-organization.json	10321	7	1	0	0	0	0	81	0	104	0	0	1	0	0	0	0	0	0	0	321	620	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-il-core-patient.json	18971	11	0	0	0	0	0	152	0	232	0	0	1	0	0	0	0	1	0	0	614	1063	0	0	0	9	0	3
fsh-generated/resources/StructureDefinition-il-core-plan-definition.json	3227	3	0	0	0	0	0	124	0	105	0	0	1	0	0	0	0	1	0	0	270	673	0	0	0	6	0	1
fsh-generated/resources/StructureDefinition-il-core-practitioner-role.json	2957	3	0	0	0	0	0	55	0	47	0	0	1	0	0	0	0	0	0	0	137	360	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-il-core-practitioner.json	66437	32	0	0	0	0	0	462	0	549	0	0	1	0	0	0	0	3	0	0	1880	2446	0	1	0	29	0	7
fsh-generated/resources/StructureDefinition-il-core-procedure.json	11967	8	0	0	0	0	0	65	1	76	0	0	0	0	0	0	0	1	0	0	269	712	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-il-core-questionnaire-response.json	3941	2	0	0	0	0	0	36	0	37	0	0	1	0	0	0	0	0	0	0	136	345	0	0	0	2	1	0
fsh-generated/resources/StructureDefinition-il-core-questionnaire.json	1765	3	0	0	0	0	0	82	0	70	0	0	1	0	0	0	0	1	0	0	213	484	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-il-core-related-person.json	13599	8	0	0	0	0	0	136	0	147	0	0	1	0	0	0	0	1	0	0	657	854	0	0	0	7	0	2
fsh-generated/resources/StructureDefinition-il-core-service-request.json	10550	7	0	0	0	0	0	70	0	91	0	0	1	0	0	0	0	0	0	0	554	503	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-il-core-specimen.json	2942	3	0	0	0	0	0	46	0	48	0	0	0	0	0	0	0	0	0	0	301	381	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-il-core-substance.json	2140	2	0	0	0	0	0	27	0	29	0	0	1	0	0	0	0	0	0	0	170	307	0	0	0	2	0	0
fsh-generated/resources/ValueSet-city-symbol.json	478	1	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0	0	0	0	16	14642	0	0	0	0	0	1
fsh-generated/resources/ValueSet-department-type-moh.json	474	1	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	13	3552	0	0	0	0	0	0
fsh-generated/resources/ValueSet-hebrew-date-day.json	420	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	32	118	0	0	0	0	0	0
fsh-generated/resources/ValueSet-hebrew-date-month.json	432	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	14	105	0	0	0	0	0	0
fsh-generated/resources/ValueSet-icd9-cm-diagnoses.json	1972608	1221	0	0	0	0	0	0	36	1430	0	0	0	0	0	0	0	5	0	0	6185	1839	0	0	0	148	0	18
fsh-generated/resources/ValueSet-icd9-cm-procedures.json	469824	312	0	0	0	0	0	0	10	382	0	0	0	0	0	0	0	1	0	0	1149	463	0	0	0	38	0	3
fsh-generated/resources/ValueSet-icd9il-diagnoses.json	565	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	11	110	0	0	0	1	0	0
fsh-generated/resources/ValueSet-icd9il-procedures.json	570	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	104	0	0	0	0	0	0
fsh-generated/resources/ValueSet-il-core-allergy-intolerance-code.json	1958	2	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	13	578	0	0	0	0	0	0
fsh-generated/resources/ValueSet-il-core-allergy-intolerance-end-reason.json	792	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	9	95	0	0	0	0	0	0
fsh-generated/resources/ValueSet-il-core-common-units-of-measure.json	838	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	11	84	0	0	0	0	0	0
